"Rk,Player,Nation,Pos,Squad,Age,Born,90s,""Gls"
97,Gabriel,br BRA,MF,RB Bragantino,33-005,1992,10.8,1,8,2,25.0,0.74,0.19,0.13,0.50,24.3,0,0,0
98,Gilberto,br BRA,DF,Bahia,32-130,1993,9.7,1,6,2,33.3,0.62,0.21,0.17,0.50,18.0,0,0,0
"99,Igor Gomes,br BRA,""MF,FW"",Atlético Mineiro,26-120,1999,4.3,1,10,3,30.0,2.34,0.70,0.10,0.33,17.5,0,0,0"
100,Guga,br BRA,DF,Fluminense,26-320,1998,2.7,1,3,1,33.3,01.09,0.36,0.33,1.00,23.5,1,0,0
101,Guilherme,br BRA,DF,RB Bragantino,23-151,2002,2.0,1,1,1,100.0,0.50,0.50,1.00,1.00,2.4,0,0,0
102,Lucas Halter,br BRA,DF,Vitória,25-074,2000,12.0,1,7,2,28.6,0.58,0.17,0.14,0.50,12.7,0,0,0
"103,Héctor,es ESP,""FW,MF"",Corinthians,29-304,1995,2.7,1,6,3,50.0,2.20,1.10,0.17,0.33,12.8,0,0,0"
"104,Bruno Henrique,br BRA,""FW,MF"",Flamengo,34-197,1990,7.4,1,23,7,30.4,3.10,0.94,0.04,0.14,14.9,0,0,0"
105,Bruno Henrique,br BRA,MF,Internacional,35-267,1989,7.1,1,15,5,33.3,2.13,0.71,0.07,0.20,23.5,0,0,0
106,Pedro Henrique,br BRA,FW,Ceará,35-029,1990,5.8,1,18,5,27.8,3.13,0.87,0.06,0.20,22.5,4,0,0
107,Hércules,br BRA,MF,Fluminense,24-268,2000,5.8,1,11,3,27.3,1.91,0.52,0.09,0.33,21.3,0,0,0
108,Zé Ivaldo,br BRA,DF,Santos,28-144,1997,10.5,1,11,1,9.1,01.05,0.10,0.09,1.00,17.9,0,0,0
"109,Janderson,br BRA,""FW,MF"",Vitória,26-070,1999,8.1,1,10,3,30.0,1.23,0.37,0.10,0.33,13.8,0,0,0"
110,Jemerson,br BRA,DF,Grêmio,32-325,1992,8.6,1,3,1,33.3,0.35,0.12,0.33,1.00,7.3,0,0,0
111,Jemmes,br BRA,DF,Mirassol,25-097,2000,11.0,1,6,2,33.3,0.55,0.18,0.17,0.50,10.2,0,0,0
112,Lima,br BRA,MF,Fluminense,29-034,1996,4.4,1,11,3,27.3,2.49,0.68,0.09,0.33,19.4,0,0,0
113,Ayrton Lucas,br BRA,DF,Flamengo,28-026,1997,2.9,1,5,2,40.0,1.75,0.70,0.20,0.50,25.8,0,0,0
114,Luciano,br BRA,MF,São Paulo,32-058,1993,7.5,1,24,7,29.2,3.20,0.93,0.00,0.00,19.6,2,1,1
115,Thiago Maia,br BRA,MF,Internacional,28-114,1997,6.3,1,3,1,33.3,0.48,0.16,0.33,1.00,18.7,0,0,0
"116,Luis Mandaca,br BRA,""MF,FW"",Juventude,23-286,2001,8.8,1,12,3,25.0,1.37,0.34,0.08,0.33,15.5,0,0,0"
117,João Marcelo,br BRA,FW,Atlético Mineiro,20-091,2005,0.6,1,4,3,75.0,6.32,4.74,0.25,0.33,11.2,0,0,0
118,Martinelli,br BRA,MF,Fluminense,24-066,2001,10.5,1,9,4,44.4,0.86,0.38,0.11,0.25,14.4,0,0,0
119,Emiliano Martínez,uy URU,MF,Palmeiras,25-332,1999,6.7,1,6,3,50.0,0.89,0.45,0.17,0.33,22.1,0,0,0
120,Andre Martins,br BRA,FW,Grêmio,23-210,2001,1.4,1,11,5,45.5,8.11,3.69,0.09,0.20,13.1,0,0,0
121,Gonzalo Mastriani,uy URU,FW,Botafogo (RJ),32-078,1993,2.8,1,9,3,33.3,3.19,01.06,0.11,0.33,11.5,0,0,0
122,Ricardo Mathias,br BRA,FW,Internacional,18-355,2006,1.9,1,6,3,50.0,3.12,1.56,0.17,0.33,9.2,0,0,0
"123,Mauricio,br BRA,""MF,FW"",Palmeiras,24-054,2001,2.9,1,9,3,33.3,03.06,01.02,0.11,0.33,19.1,0,0,0"
124,Michael,br BRA,FW,Flamengo,29-125,1996,4.9,1,9,4,44.4,1.83,0.81,0.11,0.25,14.6,0,0,0
125,Lucas Mugni,ar ARG,MF,Ceará,33-184,1992,8.6,1,8,1,12.5,0.93,0.12,0.13,1.00,22.8,3,0,0
126,Sérgio Oliveira,pt POR,MF,Sport Recife,33-043,1992,6.7,1,14,3,21.4,02.09,0.45,0.07,0.33,25.7,5,0,0
"127,Cauly Oliveira Souza,br BRA,""MF,FW"",Bahia,29-303,1995,5.2,1,9,3,33.3,1.73,0.58,0.11,0.33,13.6,0,0,0"
128,Pablo,br BRA,FW,Sport Recife,33-022,1992,5.9,1,12,3,25.0,02.03,0.51,0.08,0.33,14.6,1,0,0
129,Léo Pereira,br BRA,DF,Flamengo,29-165,1996,11.0,1,3,2,66.7,0.27,0.18,0.33,0.50,6.6,0,0,0
130,Diego Pituca,br BRA,MF,Santos,32-334,1992,3.6,1,3,1,33.3,0.84,0.28,0.33,1.00,23.1,0,0,0
131,Gonzalo Plata,ec ECU,FW,Flamengo,24-256,2000,3.4,1,6,1,16.7,1.78,0.30,0.17,1.00,13.2,1,0,0
"132,Tomas Pochettino,ar ARG,""MF,FW"",Fortaleza,29-164,1996,5.3,1,19,7,36.8,3.56,1.31,0.05,0.14,25.1,2,0,0"
133,Mateo Ponte,uy URU,DF,Botafogo (RJ),22-052,2003,1.4,1,2,1,50.0,1.40,0.70,0.50,1.00,10.5,0,0,0
"134,Gustavo Prado,br BRA,""FW,MF"",Internacional,20-039,2005,2.9,1,14,5,35.7,4.88,1.74,0.07,0.20,23.6,0,0,0"
135,Erick Pulgar,cl CHI,MF,Flamengo,31-181,1994,7.2,1,4,3,75.0,0.55,0.41,0.25,0.33,18.3,0,0,0
136,Eric Ramires,br BRA,MF,RB Bragantino,24-339,2000,9.2,1,8,3,37.5,0.87,0.33,0.13,0.33,17.4,0,0,0
137,Lucas Ramon,br BRA,DF,Mirassol,31-130,1994,9.2,1,7,3,42.9,0.76,0.33,0.14,0.33,19.2,0,0,0
"138,Wellington Rato,br BRA,""FW,MF"",Vitória,33-017,1992,2.4,1,5,3,60.0,2.12,1.27,0.20,0.33,26.0,1,0,0"
139,Cristian Renato,br BRA,FW,Mirassol,25-147,2000,5.5,1,17,9,52.9,03.09,1.64,0.06,0.11,17.3,0,0,0
140,Renê,br BRA,DF,Fluminense,32-304,1992,7.9,1,4,1,25.0,0.51,0.13,0.25,1.00,20.5,0,0,0
141,Everton Ribeiro,br BRA,MF,Bahia,36-096,1989,7.7,1,10,3,30.0,1.30,0.39,0.00,0.00,28.3,0,1,1
142,Lucas Romero,ar ARG,MF,Cruzeiro,31-088,1994,11.4,1,6,2,33.3,0.53,0.18,0.17,0.50,27.4,0,0,0
"143,Rubens,br BRA,""MF,DF"",Atlético Mineiro,24-024,2001,11.5,1,17,5,29.4,1.48,0.44,0.06,0.20,21.0,0,0,0"
144,Lucas Silva,br BRA,MF,Cruzeiro,32-149,1993,10.8,1,10,2,20.0,0.92,0.18,0.10,0.50,25.8,1,0,0
"145,Everton Soares,br BRA,""FW,MF"",Flamengo,29-115,1996,5.6,1,18,4,22.2,3.19,0.71,0.06,0.25,22.3,0,0,0"
146,Tiquinho Soares,br BRA,FW,Santos,34-179,1991,7.6,1,16,4,25.0,2.10,0.52,0.00,0.00,19.2,0,1,1
147,Everaldo Stum,br BRA,FW,Fluminense,34-010,1991,5.3,1,13,5,38.5,2.45,0.94,0.08,0.20,15.2,0,0,0
"148,Bruno Tabata,br BRA,""FW,MF"",Internacional,28-107,1997,5.0,1,12,7,58.3,2.39,1.40,0.08,0.14,22.0,1,0,0"
"149,Thaciano,br BRA,""FW,MF"",Santos,30-064,1995,3.7,1,10,2,20.0,2.73,0.55,0.10,0.50,11.3,0,0,0"
150,Guilherme Tinga,br BRA,DF,Fortaleza,31-317,1993,5.0,1,5,1,20.0,01.01,0.20,0.20,1.00,13.6,0,0,0
151,Enner Valencia,ec ECU,FW,Internacional,35-253,1989,4.9,1,12,5,41.7,2.43,01.01,0.08,0.20,12.0,0,0,0
152,Fausto Vera,ar ARG,MF,Atlético Mineiro,25-111,2000,4.9,1,5,1,20.0,01.03,0.21,0.20,1.00,21.4,0,0,0
153,João Victor,br BRA,DF,Vasco da Gama,26-363,1998,13.0,1,8,3,37.5,0.62,0.23,0.13,0.33,10.4,0,0,0
154,Lucas Villalba,ar ARG,DF,Cruzeiro,30-330,1994,9.8,1,12,2,16.7,1.22,0.20,0.08,0.50,13.0,0,0,0
155,Vitinho,br BRA,DF,Botafogo (RJ),25-357,1999,10.8,1,4,1,25.0,0.37,0.09,0.25,1.00,10.9,0,0,0
"156,Wallace,br BRA,""MF,FW"",Flamengo,20-157,2005,0.5,1,4,1,25.0,8.00,2.00,0.25,1.00,11.0,0,0,0"
157,Deivid Washington,br BRA,FW,Santos,20-040,2005,3.5,1,9,1,11.1,2.57,0.29,0.11,1.00,16.8,0,0,0
158,Samuel Xavier,br BRA,DF,Fluminense,35-039,1990,8.2,1,5,2,40.0,0.61,0.24,0.20,0.50,26.6,0,0,0
159,Abner,br BRA,DF,Juventude,21-087,2004,5.5,0,1,0,0.0,0.18,0.00,0.00,,8.7,0,0,0
"160,Nicolás Acevedo,uy URU,""MF,DF"",Bahia,26-092,1999,3.4,0,1,0,0.0,0.30,0.00,0.00,,22.1,0,0,0"
"161,Adson,br BRA,""FW,MF"",Vasco da Gama,24-282,2000,2.3,0,3,2,66.7,1.29,0.86,0.00,0.00,20.2,0,0,0"
"162,Carlos Alberto,br BRA,""FW,MF"",Sport Recife,23-092,2002,3.7,0,3,2,66.7,0.82,0.55,0.00,0.00,17.9,0,0,0"
163,José Aldo,br BRA,MF,Mirassol,26-355,1998,5.2,0,6,1,16.7,1.15,0.19,0.00,0.00,20.2,0,0,0
164,Caio Alexandre,br BRA,MF,Bahia,26-141,1999,9.2,0,5,0,0.0,0.55,0.00,0.00,,27.3,0,0,0
165,Matheus Alexandre,br BRA,DF,Sport Recife,26-099,1999,3.0,0,2,0,0.0,0.67,0.00,0.00,,23.8,0,0,0
166,Alisson,br BRA,MF,São Paulo,32-020,1993,11.3,0,10,3,30.0,0.88,0.27,0.00,0.00,24.6,2,0,0
167,Allan,br BRA,MF,Flamengo,28-134,1997,2.3,0,3,1,33.3,1.29,0.43,0.00,0.00,35.6,0,0,0
"168,Allan,br BRA,""MF,FW"",Botafogo (RJ),34-188,1991,2.3,0,2,1,50.0,0.89,0.44,0.00,0.00,13.3,0,0,0"
"169,Allanzinho,br BRA,""MF,FW"",Fortaleza,25-102,2000,1.4,0,3,0,0.0,2.21,0.00,0.00,,26.2,0,0,0"
170,Júnior Alonso,py PAR,DF,Atlético Mineiro,32-156,1993,12.2,0,5,1,20.0,0.41,0.08,0.00,0.00,15.6,0,0,0
"171,Matheus Alves,br BRA,""MF,FW"",São Paulo,20-132,2005,4.1,0,7,0,0.0,1.70,0.00,0.00,,21.7,0,0,0"
"172,Felipe Anderson,br BRA,""DF,MF"",Palmeiras,32-091,1993,4.9,0,10,2,20.0,02.05,0.41,0.00,0.00,22.5,1,0,0"
"173,Kervin Andrade,ve VEN,""FW,MF"",Fortaleza,20-093,2005,0.9,0,4,2,50.0,4.24,2.12,0.00,0.00,20.0,0,0,0"
174,José Andrés Martínez,ve VEN,MF,Corinthians,30-342,1994,5.8,0,4,1,25.0,0.69,0.17,0.00,0.00,22.6,0,0,0
175,Wilker Ángel,ve VEN,DF,Juventude,32-119,1993,5.0,0,3,0,0.0,0.60,0.00,0.00,,12.2,0,0,0
176,Fabrizio Angileri,ar ARG,DF,Corinthians,31-122,1994,6.3,0,2,0,0.0,0.32,0.00,0.00,,33.6,0,0,0
177,Anthoni,br BRA,GK,Internacional,23-173,2002,11.5,0,0,0,,0.00,0.00,,,,0,0,0
178,Marcos Antônio,br BRA,MF,São Paulo,25-032,2000,6.5,0,6,1,16.7,0.92,0.15,0.00,0.00,27.1,0,0,0
179,Guilherme Arana,br BRA,DF,Atlético Mineiro,28-092,1997,4.0,0,11,1,9.1,2.77,0.25,0.00,0.00,19.6,0,0,0
180,Lucas Arcanjo,br BRA,GK,Vitória,26-341,1998,12.0,0,0,0,,0.00,0.00,,,,0,0,0
181,Santiago Arias,co COL,DF,Bahia,33-183,1992,1.3,0,1,1,100.0,0.76,0.76,0.00,0.00,11.5,0,0,0
182,Arthur,br BRA,FW,Sport Recife,22-125,2003,2.2,0,4,0,0.0,1.80,0.00,0.00,,13.9,0,0,0
"183,Rodrigo Atencio,ar ARG,""FW,MF"",Sport Recife,23-015,2002,2.5,0,10,2,20.0,04.02,0.80,0.00,0.00,23.9,1,0,0"
"184,Loide Augusto,ao ANG,""FW,MF"",Vasco da Gama,25-139,2000,2.0,0,5,2,40.0,2.56,01.02,0.00,0.00,19.2,0,0,0"
"185,Leo Augusto Pereira,br BRA,""FW,MF"",Vitória,25-016,2000,1.8,0,4,1,25.0,2.17,0.54,0.00,0.00,19.9,0,0,0"
"186,Renato Augusto,br BRA,""MF,FW"",Fluminense,37-157,1988,0.2,0,0,0,,0.00,0.00,,,,0,0,0"
187,Gastón Ávila,ar ARG,DF,Fortaleza,23-288,2001,3.1,0,2,1,50.0,0.64,0.32,0.00,0.00,16.3,0,0,0
188,Matheus Bahia,br BRA,DF,Ceará,25-338,1999,7.9,0,4,2,50.0,0.51,0.25,0.00,0.00,22.8,0,0,0
"189,Gabriel Baralhas,br BRA,""MF,DF"",Vitória,26-278,1998,8.9,0,7,1,14.3,0.78,0.11,0.00,0.00,25.0,0,0,0"
"190,Danilo Barbosa,br BRA,""DF,MF"",Botafogo (RJ),29-137,1996,0.4,0,1,1,100.0,2.31,2.31,0.00,0.00,33.7,0,0,0"
191,Lucas Barbosa,br BRA,FW,RB Bragantino,24-143,2001,7.5,0,15,6,40.0,02.01,0.80,0.00,0.00,17.8,0,0,0
